,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
3260,19,74,1.0,0.0,1.0,5,65,2.0,0.0,1,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
3261,20,83,1.0,1.0,1.0,7,75,1.0,1.0,0,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
3262,15,63,2.0,2.0,1.0,9,63,0.0,0.0,4,2.0,2.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
3263,27,67,0.0,1.0,0.0,6,54,1.0,1.0,0,1.0,0.0,1.0,0.0,2,0.0,0.0,2.0,0.0,D
3264,24,96,1.0,2.0,1.0,5,69,1.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,C
3265,32,84,1.0,1.0,1.0,8,87,1.0,0.0,2,1.0,1.0,0.0,2.0,1,0.0,0.0,2.0,0.0,C
3266,15,98,1.0,2.0,0.0,8,61,1.0,1.0,4,0.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,C
3267,18,100,1.0,1.0,0.0,6,88,1.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,C
3268,21,75,2.0,2.0,0.0,7,83,0.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,1.0,0.0,1.0,D
3269,24,72,1.0,1.0,0.0,7,75,1.0,1.0,3,2.0,1.0,1.0,1.0,2,0.0,1.0,0.0,1.0,D
3270,19,94,2.0,2.0,0.0,7,99,1.0,1.0,0,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,C
3271,15,100,2.0,2.0,0.0,8,94,2.0,1.0,2,1.0,2.0,0.0,0.0,3,0.0,1.0,0.0,0.0,C
3272,25,85,2.0,1.0,0.0,6,78,0.0,1.0,2,1.0,2.0,0.0,1.0,1,0.0,0.0,2.0,1.0,D
3273,24,92,1.0,2.0,0.0,8,78,2.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,C
3274,15,91,0.0,1.0,0.0,6,64,0.0,1.0,1,0.0,2.0,0.0,2.0,3,1.0,0.0,0.0,0.0,D
3275,28,74,1.0,1.0,0.0,9,96,0.0,1.0,0,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
3276,27,83,1.0,1.0,0.0,10,95,1.0,1.0,0,2.0,0.0,1.0,1.0,4,0.0,0.0,1.0,1.0,D
3277,21,93,2.0,0.0,0.0,6,87,1.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,1.0,C
3279,23,61,1.0,2.0,1.0,8,85,1.0,1.0,1,1.0,2.0,1.0,2.0,0,0.0,0.0,0.0,0.0,D
3280,15,73,1.0,2.0,0.0,7,63,1.0,1.0,2,1.0,1.0,0.0,1.0,5,0.0,2.0,1.0,0.0,D
3281,20,66,1.0,2.0,1.0,8,59,0.0,1.0,4,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
3282,7,69,0.0,1.0,1.0,6,88,1.0,1.0,0,0.0,2.0,1.0,0.0,4,0.0,2.0,0.0,1.0,D
3283,25,96,0.0,1.0,0.0,7,98,1.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,1.0,C
3284,11,61,2.0,0.0,1.0,6,55,1.0,1.0,5,2.0,0.0,0.0,1.0,3,0.0,0.0,2.0,0.0,D
3285,29,69,1.0,1.0,1.0,7,58,1.0,1.0,1,0.0,0.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
3286,18,72,0.0,0.0,1.0,5,61,0.0,1.0,1,1.0,1.0,1.0,0.0,4,0.0,1.0,1.0,0.0,D
3287,19,85,1.0,1.0,1.0,7,98,2.0,1.0,2,1.0,1.0,0.0,0.0,3,1.0,0.0,1.0,1.0,D
3288,16,81,1.0,2.0,1.0,5,85,2.0,0.0,2,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
3289,18,69,1.0,1.0,1.0,6,84,1.0,1.0,2,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
3290,29,67,2.0,0.0,0.0,7,75,1.0,0.0,3,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,D
3291,5,69,1.0,1.0,1.0,8,77,1.0,0.0,2,0.0,2.0,0.0,0.0,2,0.0,1.0,0.0,1.0,D
3292,28,80,0.0,1.0,0.0,8,65,0.0,1.0,2,0.0,1.0,1.0,1.0,2,0.0,1.0,0.0,0.0,D
3293,22,71,2.0,1.0,0.0,8,58,1.0,0.0,2,0.0,1.0,0.0,0.0,4,0.0,1.0,0.0,1.0,D
3294,13,98,2.0,1.0,1.0,5,89,2.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,C
3295,14,79,1.0,1.0,0.0,9,74,1.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
3296,30,62,1.0,2.0,1.0,6,63,1.0,1.0,2,0.0,2.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
3297,14,89,2.0,1.0,0.0,6,82,2.0,1.0,2,1.0,1.0,0.0,0.0,4,0.0,1.0,1.0,1.0,D
3298,13,73,1.0,2.0,1.0,7,60,2.0,1.0,0,2.0,2.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
3299,27,86,1.0,1.0,0.0,6,74,1.0,1.0,2,2.0,2.0,1.0,1.0,3,0.0,0.0,0.0,0.0,C
3300,22,71,1.0,1.0,1.0,8,60,0.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
3301,14,83,1.0,2.0,1.0,8,88,0.0,1.0,0,2.0,1.0,0.0,0.0,2,1.0,0.0,1.0,0.0,D
3302,21,91,1.0,1.0,1.0,6,66,2.0,1.0,0,1.0,1.0,0.0,2.0,2,1.0,1.0,2.0,1.0,D
3303,14,97,1.0,0.0,0.0,7,72,2.0,1.0,1,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
3304,27,70,0.0,0.0,1.0,7,88,1.0,0.0,1,2.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
3305,26,73,2.0,2.0,1.0,8,83,0.0,1.0,2,1.0,1.0,0.0,2.0,4,0.0,1.0,0.0,0.0,C
3306,23,79,0.0,1.0,1.0,6,70,1.0,1.0,3,1.0,2.0,0.0,0.0,4,0.0,2.0,1.0,1.0,D
3307,22,97,1.0,1.0,1.0,6,54,1.0,0.0,2,2.0,1.0,0.0,1.0,2,0.0,1.0,0.0,0.0,C
3309,20,64,2.0,0.0,1.0,6,50,2.0,1.0,0,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
3310,13,65,1.0,2.0,0.0,5,87,0.0,1.0,1,1.0,1.0,0.0,2.0,2,1.0,0.0,1.0,1.0,D
3311,23,80,2.0,2.0,1.0,6,97,1.0,1.0,0,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,C
3313,14,74,1.0,1.0,1.0,8,54,2.0,1.0,2,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,0.0,D
3314,18,66,2.0,2.0,0.0,9,62,1.0,1.0,2,2.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
3315,22,85,2.0,1.0,0.0,6,66,0.0,1.0,0,0.0,1.0,1.0,2.0,4,0.0,1.0,0.0,0.0,D
3316,20,98,1.0,2.0,1.0,4,73,1.0,1.0,2,1.0,0.0,1.0,2.0,1,0.0,0.0,2.0,0.0,C
3317,14,100,1.0,0.0,0.0,7,76,0.0,1.0,1,1.0,1.0,1.0,1.0,3,0.0,2.0,0.0,1.0,D
3318,27,75,0.0,1.0,0.0,10,86,1.0,0.0,3,1.0,1.0,1.0,2.0,6,0.0,2.0,0.0,1.0,D
3319,34,84,1.0,2.0,1.0,6,95,1.0,1.0,1,0.0,1.0,1.0,1.0,3,0.0,2.0,2.0,0.0,C
3320,21,94,1.0,1.0,1.0,7,73,1.0,1.0,1,1.0,1.0,1.0,2.0,5,0.0,1.0,0.0,1.0,C
3321,15,65,0.0,2.0,1.0,5,87,1.0,1.0,0,0.0,2.0,1.0,1.0,4,0.0,0.0,0.0,1.0,D
3322,11,88,2.0,1.0,1.0,7,56,0.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
3323,22,76,2.0,0.0,1.0,7,66,0.0,1.0,1,0.0,2.0,1.0,2.0,4,0.0,2.0,0.0,0.0,D
3325,23,76,1.0,0.0,1.0,5,85,1.0,1.0,1,1.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
3326,20,63,2.0,2.0,1.0,5,95,1.0,1.0,2,2.0,2.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
3327,16,88,1.0,2.0,1.0,5,94,2.0,1.0,4,1.0,1.0,1.0,2.0,6,0.0,1.0,1.0,0.0,C
3328,13,70,1.0,2.0,1.0,6,66,1.0,1.0,1,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
3329,25,72,1.0,2.0,1.0,8,62,1.0,1.0,2,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,1.0,D
3330,25,65,0.0,1.0,0.0,6,64,1.0,1.0,1,1.0,1.0,1.0,0.0,4,0.0,1.0,0.0,0.0,D
3331,11,95,1.0,1.0,1.0,9,64,2.0,1.0,4,0.0,1.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
3332,30,80,2.0,2.0,0.0,6,54,2.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,C
3333,23,83,1.0,0.0,1.0,7,57,1.0,0.0,2,1.0,2.0,0.0,2.0,4,0.0,0.0,1.0,1.0,D
3334,28,83,1.0,0.0,0.0,8,61,1.0,1.0,1,0.0,1.0,1.0,0.0,5,1.0,2.0,0.0,0.0,D
3335,12,76,1.0,1.0,1.0,9,50,1.0,1.0,2,1.0,2.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
3336,12,68,2.0,0.0,0.0,6,52,0.0,1.0,5,2.0,2.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
3337,19,90,2.0,2.0,0.0,8,85,1.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
3338,23,65,0.0,1.0,1.0,6,81,0.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
3339,31,64,2.0,1.0,0.0,10,97,0.0,1.0,2,1.0,1.0,1.0,0.0,4,0.0,0.0,2.0,1.0,D
3340,24,88,0.0,1.0,1.0,5,70,1.0,0.0,1,0.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,D
3341,19,68,0.0,2.0,1.0,8,72,2.0,1.0,2,0.0,2.0,1.0,1.0,3,0.0,1.0,2.0,0.0,D
3342,14,72,1.0,2.0,0.0,9,53,1.0,1.0,4,1.0,1.0,0.0,0.0,3,0.0,2.0,0.0,0.0,D
3343,27,79,1.0,0.0,1.0,5,58,2.0,1.0,2,1.0,1.0,1.0,1.0,1,0.0,2.0,2.0,1.0,D
3344,14,78,1.0,2.0,1.0,8,85,1.0,1.0,2,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,D
3345,30,88,1.0,1.0,1.0,6,62,2.0,1.0,4,0.0,1.0,1.0,2.0,5,0.0,1.0,2.0,1.0,C
3346,18,85,0.0,1.0,1.0,10,89,1.0,1.0,1,2.0,1.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
3347,30,86,1.0,2.0,0.0,4,85,2.0,1.0,2,1.0,1.0,1.0,1.0,5,1.0,2.0,2.0,0.0,C
3348,24,89,1.0,1.0,1.0,5,87,1.0,0.0,3,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,C
3349,19,72,1.0,1.0,1.0,5,85,2.0,1.0,1,0.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
3350,17,73,0.0,1.0,1.0,5,85,2.0,1.0,3,1.0,1.0,0.0,2.0,1,0.0,1.0,0.0,1.0,D
3351,18,78,0.0,0.0,1.0,8,77,1.0,1.0,2,1.0,2.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
3352,23,72,2.0,0.0,1.0,10,84,0.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
3353,20,99,2.0,0.0,1.0,9,76,2.0,1.0,2,0.0,1.0,0.0,1.0,5,0.0,1.0,2.0,0.0,C
3354,16,93,0.0,1.0,1.0,7,60,1.0,1.0,1,1.0,1.0,0.0,2.0,1,0.0,0.0,1.0,1.0,D
3356,20,60,1.0,1.0,1.0,6,70,1.0,1.0,2,0.0,1.0,0.0,1.0,3,1.0,2.0,0.0,1.0,D
3357,7,62,2.0,1.0,1.0,8,51,0.0,1.0,0,1.0,0.0,0.0,2.0,3,0.0,1.0,1.0,0.0,E
3359,14,65,2.0,1.0,0.0,7,63,1.0,1.0,2,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
3360,13,81,1.0,2.0,0.0,6,53,0.0,1.0,2,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
3361,10,94,2.0,0.0,0.0,5,71,1.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
3362,9,89,0.0,2.0,1.0,7,91,1.0,1.0,1,2.0,0.0,0.0,1.0,3,0.0,2.0,0.0,0.0,D
3363,12,69,2.0,0.0,0.0,7,70,1.0,1.0,1,1.0,1.0,1.0,2.0,4,0.0,0.0,0.0,0.0,D
3364,16,76,1.0,2.0,1.0,6,63,2.0,1.0,0,0.0,1.0,0.0,2.0,1,0.0,0.0,0.0,1.0,B
3365,32,80,2.0,1.0,0.0,6,77,0.0,1.0,0,1.0,1.0,0.0,1.0,5,0.0,1.0,0.0,0.0,C
3366,17,92,1.0,1.0,1.0,8,79,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,2.0,0.0,0.0,C
3367,21,94,1.0,1.0,0.0,8,88,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,C
3368,22,96,2.0,0.0,0.0,10,90,2.0,1.0,2,0.0,1.0,0.0,1.0,3,1.0,1.0,1.0,0.0,C
3369,21,80,2.0,2.0,1.0,9,85,0.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,C
3370,20,88,1.0,2.0,1.0,5,50,1.0,0.0,2,0.0,1.0,0.0,1.0,5,0.0,0.0,1.0,0.0,D
3371,13,64,1.0,0.0,1.0,7,50,2.0,1.0,0,1.0,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
3372,29,83,2.0,2.0,0.0,5,99,1.0,1.0,0,1.0,2.0,0.0,1.0,4,0.0,1.0,0.0,1.0,C
3373,31,70,2.0,0.0,1.0,4,63,2.0,1.0,1,1.0,1.0,0.0,1.0,2,1.0,0.0,0.0,1.0,D
3374,10,77,0.0,2.0,1.0,10,64,2.0,1.0,1,0.0,1.0,1.0,0.0,3,1.0,1.0,0.0,1.0,D
3375,14,85,1.0,2.0,0.0,9,87,2.0,1.0,0,1.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,D
3376,18,70,2.0,0.0,0.0,6,79,1.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,1.0,0.0,1.0,D
3377,14,62,1.0,1.0,0.0,9,73,1.0,1.0,1,0.0,1.0,0.0,1.0,6,0.0,0.0,0.0,0.0,D
3378,23,60,2.0,1.0,1.0,9,56,0.0,0.0,0,0.0,1.0,1.0,0.0,4,0.0,0.0,1.0,1.0,D
3379,16,61,2.0,1.0,0.0,4,54,0.0,1.0,1,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
3380,33,60,2.0,2.0,0.0,8,85,0.0,1.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,D
3381,27,64,2.0,1.0,1.0,6,56,0.0,1.0,0,0.0,2.0,0.0,1.0,5,0.0,1.0,1.0,1.0,D
3382,21,70,2.0,2.0,1.0,8,72,0.0,1.0,3,1.0,0.0,0.0,1.0,1,0.0,2.0,1.0,1.0,D
3383,26,69,2.0,0.0,0.0,10,87,0.0,1.0,2,1.0,0.0,0.0,2.0,2,0.0,2.0,0.0,0.0,D
3384,27,99,2.0,1.0,0.0,9,96,0.0,1.0,0,2.0,1.0,1.0,2.0,2,0.0,1.0,1.0,0.0,C
3385,17,72,0.0,1.0,0.0,7,94,0.0,1.0,4,1.0,1.0,0.0,2.0,2,0.0,0.0,2.0,1.0,D
3386,15,65,1.0,2.0,1.0,9,93,0.0,1.0,2,0.0,0.0,1.0,1.0,3,0.0,1.0,0.0,0.0,D
3387,20,82,1.0,0.0,1.0,4,68,1.0,1.0,2,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
3388,25,94,2.0,2.0,0.0,8,96,2.0,1.0,6,1.0,1.0,0.0,0.0,3,1.0,0.0,2.0,1.0,C
3389,21,87,1.0,1.0,1.0,8,84,2.0,1.0,1,0.0,0.0,1.0,2.0,2,0.0,1.0,0.0,0.0,D
3390,11,72,0.0,1.0,0.0,8,94,2.0,1.0,1,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
3392,20,89,2.0,2.0,1.0,8,52,0.0,1.0,2,1.0,1.0,0.0,0.0,3,0.0,1.0,1.0,1.0,D
3393,20,89,2.0,1.0,1.0,8,71,1.0,1.0,1,1.0,1.0,0.0,0.0,1,0.0,2.0,2.0,0.0,D
3394,32,87,2.0,1.0,1.0,4,91,1.0,1.0,2,2.0,1.0,0.0,1.0,2,0.0,0.0,1.0,1.0,C
3395,12,95,1.0,1.0,0.0,7,70,1.0,1.0,4,1.0,2.0,0.0,2.0,3,0.0,0.0,2.0,0.0,D
3396,23,95,1.0,1.0,1.0,6,94,2.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,C
3397,29,83,1.0,0.0,0.0,8,62,0.0,1.0,4,2.0,1.0,0.0,0.0,5,0.0,1.0,0.0,0.0,C
3398,34,77,1.0,2.0,0.0,9,52,1.0,1.0,0,1.0,1.0,1.0,1.0,4,0.0,0.0,1.0,1.0,D
3399,18,86,1.0,1.0,1.0,6,88,1.0,1.0,2,1.0,2.0,0.0,1.0,2,0.0,1.0,2.0,0.0,D
3400,23,93,1.0,2.0,0.0,5,81,2.0,1.0,2,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,C
3401,23,60,0.0,1.0,0.0,7,72,0.0,1.0,3,2.0,1.0,0.0,1.0,2,0.0,1.0,0.0,1.0,D
3402,21,100,1.0,1.0,0.0,5,92,0.0,1.0,3,0.0,0.0,0.0,2.0,3,1.0,2.0,0.0,0.0,C
3403,19,67,1.0,1.0,0.0,7,91,1.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
3404,23,79,0.0,1.0,1.0,7,66,2.0,1.0,1,2.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,D
3405,5,95,1.0,2.0,1.0,8,92,0.0,1.0,1,0.0,2.0,1.0,1.0,2,0.0,1.0,0.0,1.0,D
3406,24,69,1.0,2.0,1.0,7,67,1.0,1.0,2,1.0,2.0,0.0,0.0,4,0.0,2.0,2.0,0.0,D
3407,21,79,1.0,0.0,1.0,7,81,0.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
3408,19,65,1.0,2.0,1.0,9,60,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,D
3409,32,76,1.0,1.0,0.0,7,63,1.0,1.0,0,1.0,0.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
3410,16,67,2.0,2.0,1.0,6,72,1.0,1.0,1,0.0,2.0,0.0,2.0,3,0.0,2.0,0.0,1.0,D
3411,18,75,1.0,1.0,1.0,7,66,2.0,1.0,1,2.0,2.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
3412,32,75,1.0,0.0,1.0,6,56,1.0,1.0,3,1.0,1.0,0.0,1.0,2,0.0,1.0,1.0,1.0,D
3413,15,100,2.0,1.0,1.0,5,74,1.0,1.0,2,2.0,1.0,1.0,1.0,3,0.0,2.0,0.0,0.0,C
3414,17,100,1.0,1.0,0.0,5,76,0.0,1.0,3,0.0,2.0,1.0,1.0,3,0.0,2.0,1.0,1.0,C
3415,19,65,0.0,2.0,0.0,9,58,0.0,1.0,3,1.0,1.0,0.0,0.0,4,0.0,0.0,1.0,1.0,D
3416,25,89,1.0,0.0,1.0,6,59,1.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,1.0,0.0,1.0,D
3417,21,62,1.0,0.0,1.0,7,51,0.0,1.0,0,0.0,1.0,1.0,2.0,4,0.0,0.0,0.0,1.0,D
3418,12,61,1.0,0.0,1.0,7,52,0.0,1.0,2,0.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,E
3419,17,64,0.0,1.0,0.0,7,68,1.0,1.0,5,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,D
3420,16,99,2.0,1.0,0.0,9,57,2.0,0.0,4,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,C
3421,20,98,0.0,1.0,1.0,7,96,0.0,0.0,1,0.0,2.0,0.0,2.0,3,0.0,1.0,0.0,1.0,C
3422,23,68,2.0,1.0,0.0,6,60,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
3423,23,66,2.0,0.0,0.0,6,53,0.0,1.0,2,1.0,1.0,0.0,2.0,1,0.0,1.0,2.0,0.0,D
3424,9,70,2.0,1.0,1.0,8,70,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
3425,26,81,2.0,0.0,0.0,8,60,2.0,1.0,2,0.0,2.0,0.0,2.0,5,0.0,2.0,0.0,1.0,C
3426,22,83,0.0,2.0,1.0,8,53,1.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,1.0,D
3427,28,69,2.0,2.0,0.0,7,88,0.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,0.0,1.0,0.0,D
3428,23,90,1.0,2.0,1.0,5,78,2.0,0.0,1,1.0,1.0,1.0,1.0,3,0.0,0.0,1.0,0.0,C
3429,27,72,2.0,2.0,1.0,8,53,1.0,1.0,3,1.0,0.0,0.0,1.0,3,0.0,0.0,2.0,1.0,D
3430,23,97,1.0,2.0,0.0,7,73,1.0,0.0,3,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,0.0,D
3431,28,86,1.0,1.0,1.0,7,52,1.0,1.0,0,1.0,1.0,0.0,2.0,5,0.0,1.0,0.0,0.0,C
3432,23,77,2.0,1.0,0.0,5,68,0.0,1.0,0,2.0,2.0,1.0,2.0,3,1.0,0.0,0.0,0.0,D
3433,19,92,0.0,2.0,1.0,6,68,1.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
3435,25,72,1.0,1.0,1.0,8,87,0.0,1.0,3,1.0,0.0,0.0,2.0,3,0.0,2.0,1.0,0.0,D
3436,23,74,2.0,1.0,0.0,8,95,1.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,1.0,2.0,1.0,D
3437,12,97,1.0,2.0,1.0,7,57,0.0,1.0,0,0.0,1.0,1.0,2.0,4,0.0,1.0,1.0,1.0,D
3438,12,67,1.0,2.0,1.0,8,77,1.0,1.0,2,0.0,2.0,1.0,2.0,3,0.0,1.0,0.0,0.0,D
3439,22,62,2.0,1.0,0.0,9,51,1.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,D
3440,21,78,0.0,2.0,0.0,8,91,1.0,0.0,1,1.0,0.0,1.0,0.0,5,0.0,2.0,0.0,1.0,D
3441,16,92,1.0,2.0,1.0,8,68,1.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,C
3442,21,91,2.0,1.0,1.0,6,53,2.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,2.0,0.0,1.0,C
3443,30,97,1.0,2.0,1.0,6,66,2.0,1.0,1,1.0,1.0,1.0,1.0,2,0.0,1.0,0.0,0.0,C
3444,24,81,1.0,2.0,1.0,9,64,2.0,1.0,2,2.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
3445,13,64,0.0,0.0,0.0,6,88,1.0,1.0,1,1.0,1.0,0.0,1.0,2,0.0,1.0,1.0,1.0,E
3446,19,84,0.0,1.0,1.0,8,56,1.0,1.0,0,0.0,1.0,1.0,1.0,3,1.0,0.0,0.0,0.0,D
3447,15,91,0.0,1.0,0.0,10,78,0.0,1.0,2,1.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
3448,18,64,1.0,1.0,1.0,8,90,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
3449,18,67,0.0,2.0,1.0,7,87,1.0,1.0,5,0.0,0.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
3450,17,60,1.0,1.0,1.0,5,97,1.0,1.0,1,1.0,1.0,1.0,0.0,4,0.0,1.0,2.0,0.0,D
3451,12,84,0.0,1.0,0.0,7,50,1.0,1.0,3,2.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
3452,19,95,2.0,2.0,1.0,9,68,1.0,1.0,3,2.0,1.0,0.0,2.0,4,0.0,1.0,2.0,0.0,C
3453,17,87,2.0,2.0,1.0,7,68,2.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,C
3454,2,99,1.0,0.0,1.0,9,52,0.0,1.0,0,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
3455,32,63,1.0,2.0,0.0,8,91,1.0,0.0,2,2.0,0.0,0.0,2.0,5,1.0,0.0,0.0,1.0,D
3456,27,96,2.0,0.0,1.0,7,84,1.0,1.0,1,2.0,1.0,0.0,1.0,3,0.0,1.0,0.0,0.0,C
3457,18,93,1.0,1.0,0.0,7,76,0.0,1.0,2,1.0,1.0,1.0,1.0,4,0.0,0.0,0.0,1.0,A
3458,20,73,2.0,2.0,0.0,5,70,2.0,1.0,1,0.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
3459,13,99,0.0,2.0,1.0,6,95,1.0,0.0,0,0.0,1.0,0.0,2.0,4,0.0,2.0,0.0,0.0,D
3460,30,72,2.0,2.0,1.0,6,63,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,2.0,0.0,1.0,C
3461,31,96,1.0,0.0,1.0,8,67,1.0,1.0,2,1.0,1.0,1.0,1.0,3,0.0,1.0,0.0,0.0,C
3462,21,95,0.0,0.0,0.0,7,98,0.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
3463,26,90,2.0,2.0,1.0,9,53,1.0,1.0,1,0.0,1.0,1.0,1.0,4,0.0,0.0,2.0,0.0,C
3464,21,83,2.0,0.0,1.0,7,89,0.0,0.0,0,0.0,0.0,0.0,1.0,2,0.0,1.0,1.0,1.0,D
3465,12,65,1.0,0.0,1.0,6,86,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,2.0,0.0,1.0,D
3467,21,74,0.0,1.0,0.0,6,55,2.0,1.0,3,0.0,1.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
3468,17,92,1.0,1.0,0.0,7,99,1.0,1.0,1,1.0,1.0,0.0,1.0,2,0.0,1.0,2.0,1.0,D
