Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
10,77,2.0,2.0,0.0,7,84,0.0,1.0,2,0.0,2.0,1.0,1.0,1,0.0,0.0,2.0,0.0,D
13,80,1.0,2.0,0.0,9,88,1.0,1.0,1,2.0,2.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
21,98,0.0,2.0,1.0,8,51,1.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
28,82,1.0,2.0,0.0,7,71,0.0,1.0,1,1.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,C
22,98,1.0,1.0,1.0,6,93,1.0,1.0,4,0.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,C
16,67,2.0,1.0,1.0,9,74,1.0,1.0,1,2.0,2.0,0.0,2.0,3,0.0,2.0,1.0,0.0,D
23,89,0.0,1.0,0.0,5,85,0.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,2.0,1.0,0.0,D
17,92,0.0,1.0,1.0,8,88,2.0,0.0,1,2.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
16,87,0.0,1.0,1.0,10,56,0.0,1.0,2,1.0,2.0,1.0,1.0,0,0.0,2.0,1.0,1.0,D
13,84,1.0,1.0,1.0,8,58,2.0,1.0,2,0.0,0.0,0.0,1.0,3,0.0,2.0,0.0,1.0,D
9,83,2.0,0.0,1.0,7,86,1.0,1.0,0,0.0,1.0,0.0,0.0,1,0.0,1.0,2.0,1.0,D
18,94,0.0,0.0,1.0,7,53,0.0,1.0,3,1.0,2.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
21,93,1.0,2.0,1.0,6,67,2.0,1.0,1,1.0,2.0,0.0,2.0,3,0.0,2.0,0.0,1.0,C
19,65,1.0,0.0,1.0,6,96,1.0,1.0,2,1.0,2.0,1.0,1.0,2,0.0,2.0,0.0,0.0,D
18,94,2.0,0.0,0.0,7,79,2.0,1.0,2,2.0,1.0,1.0,1.0,4,0.0,0.0,0.0,1.0,C
14,77,2.0,1.0,1.0,8,96,1.0,1.0,3,1.0,1.0,0.0,1.0,2,0.0,2.0,0.0,0.0,D
24,70,2.0,1.0,1.0,9,65,1.0,1.0,3,1.0,0.0,1.0,2.0,3,0.0,0.0,1.0,0.0,D
12,95,0.0,1.0,1.0,4,82,2.0,1.0,2,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,D
25,77,1.0,0.0,0.0,4,64,0.0,1.0,3,0.0,1.0,0.0,1.0,4,1.0,1.0,0.0,1.0,D
14,92,2.0,0.0,1.0,9,56,0.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
15,71,2.0,2.0,0.0,7,100,0.0,1.0,2,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
11,60,1.0,2.0,0.0,7,59,2.0,1.0,2,0.0,1.0,0.0,2.0,1,0.0,1.0,1.0,0.0,D
17,80,2.0,0.0,1.0,8,59,1.0,1.0,0,2.0,2.0,0.0,0.0,4,0.0,1.0,0.0,1.0,D
26,64,2.0,1.0,1.0,7,92,0.0,1.0,2,0.0,2.0,1.0,2.0,4,0.0,1.0,1.0,1.0,D
23,90,1.0,1.0,1.0,10,90,0.0,1.0,3,0.0,1.0,0.0,2.0,5,0.0,0.0,0.0,0.0,C
26,71,0.0,2.0,0.0,8,99,1.0,0.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
23,78,1.0,1.0,1.0,6,54,2.0,1.0,0,0.0,1.0,0.0,1.0,3,0.0,2.0,0.0,1.0,D
13,63,2.0,1.0,0.0,6,55,2.0,1.0,0,1.0,0.0,0.0,2.0,4,0.0,2.0,0.0,0.0,D
18,71,1.0,1.0,0.0,7,72,2.0,1.0,0,2.0,2.0,0.0,2.0,5,0.0,1.0,1.0,1.0,D
15,91,2.0,1.0,0.0,6,80,1.0,1.0,0,0.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,D
28,66,1.0,1.0,0.0,10,52,0.0,1.0,0,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
13,86,0.0,1.0,0.0,7,58,1.0,0.0,0,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,0.0,D
25,87,2.0,1.0,1.0,8,83,1.0,1.0,0,1.0,2.0,1.0,2.0,4,0.0,1.0,1.0,0.0,C
31,92,1.0,1.0,1.0,9,54,1.0,0.0,1,0.0,1.0,1.0,2.0,3,0.0,1.0,0.0,0.0,C
18,64,0.0,2.0,1.0,9,97,1.0,1.0,2,1.0,1.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
24,70,2.0,2.0,0.0,6,63,0.0,0.0,0,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
34,96,1.0,1.0,1.0,5,94,2.0,1.0,1,1.0,2.0,0.0,0.0,5,1.0,0.0,1.0,1.0,C
16,89,2.0,1.0,0.0,9,96,1.0,1.0,2,1.0,0.0,0.0,2.0,3,0.0,1.0,2.0,0.0,D
11,86,1.0,1.0,0.0,5,75,1.0,1.0,1,1.0,0.0,0.0,1.0,4,0.0,2.0,1.0,1.0,D
9,87,0.0,0.0,0.0,8,71,0.0,0.0,0,0.0,2.0,0.0,1.0,1,0.0,1.0,1.0,0.0,D
24,77,1.0,1.0,1.0,6,64,1.0,1.0,2,2.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
9,62,2.0,2.0,1.0,9,90,2.0,1.0,4,2.0,1.0,0.0,1.0,4,0.0,1.0,2.0,0.0,D
18,91,0.0,1.0,1.0,5,60,0.0,1.0,0,2.0,2.0,1.0,2.0,4,0.0,0.0,1.0,0.0,D
23,87,2.0,0.0,0.0,6,81,0.0,1.0,5,1.0,2.0,1.0,1.0,2,0.0,0.0,2.0,1.0,C
21,79,1.0,0.0,1.0,8,78,0.0,1.0,1,0.0,2.0,0.0,2.0,4,0.0,1.0,1.0,1.0,D
23,96,1.0,1.0,1.0,8,62,1.0,1.0,0,0.0,2.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
21,73,1.0,1.0,1.0,9,99,1.0,1.0,2,1.0,2.0,0.0,1.0,3,0.0,2.0,0.0,0.0,D
28,72,2.0,1.0,1.0,8,92,0.0,1.0,1,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,1.0,D
14,95,1.0,1.0,1.0,8,51,1.0,1.0,5,1.0,1.0,1.0,2.0,4,0.0,1.0,0.0,1.0,C
16,92,1.0,0.0,0.0,9,71,2.0,1.0,2,0.0,1.0,1.0,1.0,2,0.0,0.0,1.0,1.0,D
15,81,2.0,1.0,0.0,5,68,0.0,0.0,0,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
25,65,0.0,1.0,0.0,6,94,1.0,1.0,1,0.0,2.0,0.0,0.0,4,0.0,1.0,0.0,0.0,D
25,69,0.0,1.0,1.0,5,63,1.0,1.0,1,2.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
23,86,0.0,1.0,1.0,4,100,1.0,1.0,0,0.0,2.0,0.0,0.0,3,0.0,2.0,0.0,0.0,D
27,75,1.0,1.0,0.0,8,60,1.0,1.0,4,1.0,1.0,0.0,2.0,2,0.0,2.0,1.0,1.0,D
13,93,1.0,2.0,0.0,9,62,0.0,1.0,0,0.0,1.0,1.0,1.0,3,0.0,0.0,1.0,0.0,D
30,98,2.0,2.0,1.0,8,83,2.0,0.0,1,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,C
29,92,1.0,2.0,0.0,8,58,0.0,1.0,2,1.0,0.0,1.0,1.0,3,0.0,1.0,0.0,0.0,C
24,75,1.0,0.0,0.0,7,94,1.0,1.0,2,1.0,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
31,92,2.0,1.0,1.0,7,55,1.0,1.0,3,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
10,74,1.0,1.0,1.0,10,99,2.0,1.0,2,1.0,2.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
17,67,2.0,2.0,1.0,9,94,1.0,1.0,2,0.0,0.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
16,61,1.0,2.0,0.0,6,92,2.0,1.0,4,2.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
24,75,0.0,2.0,1.0,9,70,2.0,1.0,5,2.0,2.0,0.0,0.0,5,0.0,1.0,0.0,1.0,C
14,96,1.0,0.0,0.0,9,76,1.0,1.0,0,0.0,2.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
25,70,0.0,2.0,0.0,8,73,2.0,1.0,1,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,D
28,68,0.0,2.0,1.0,8,99,1.0,1.0,1,2.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
24,99,1.0,0.0,1.0,8,52,0.0,1.0,1,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
14,91,0.0,1.0,0.0,5,98,2.0,1.0,0,2.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
27,61,1.0,1.0,0.0,5,70,1.0,1.0,2,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
25,97,1.0,2.0,1.0,5,82,2.0,1.0,1,0.0,2.0,0.0,0.0,5,0.0,1.0,1.0,0.0,C
20,66,0.0,2.0,1.0,4,95,2.0,1.0,2,2.0,1.0,0.0,1.0,2,0.0,0.0,1.0,1.0,D
17,82,1.0,2.0,0.0,6,65,0.0,1.0,4,0.0,1.0,1.0,2.0,3,0.0,0.0,1.0,1.0,D
8,71,2.0,1.0,1.0,8,97,1.0,1.0,3,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,D
14,63,1.0,1.0,1.0,8,64,2.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
31,62,1.0,1.0,1.0,8,91,2.0,1.0,4,2.0,2.0,0.0,2.0,4,0.0,0.0,1.0,0.0,C
12,65,0.0,1.0,1.0,6,64,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,D
21,63,1.0,0.0,1.0,7,54,0.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,1.0,1.0,1.0,D
26,90,2.0,2.0,1.0,8,91,1.0,1.0,1,2.0,2.0,1.0,1.0,4,1.0,0.0,0.0,0.0,C
12,79,1.0,1.0,0.0,8,73,1.0,1.0,2,1.0,1.0,1.0,1.0,4,0.0,0.0,0.0,0.0,D
21,74,0.0,0.0,1.0,6,70,0.0,1.0,2,0.0,2.0,0.0,2.0,3,0.0,0.0,1.0,1.0,D
26,77,0.0,0.0,0.0,7,71,1.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,2.0,1.0,0.0,D
37,96,2.0,1.0,1.0,7,63,1.0,1.0,0,1.0,2.0,1.0,2.0,4,0.0,0.0,0.0,0.0,C
10,89,1.0,1.0,1.0,6,62,1.0,1.0,4,0.0,1.0,0.0,2.0,3,0.0,2.0,1.0,0.0,D
26,95,1.0,2.0,0.0,9,74,0.0,1.0,3,0.0,1.0,1.0,1.0,3,1.0,0.0,0.0,1.0,C
19,73,2.0,1.0,0.0,6,52,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
25,75,0.0,0.0,1.0,7,82,1.0,1.0,3,1.0,2.0,1.0,0.0,4,0.0,2.0,0.0,0.0,D
23,85,1.0,1.0,1.0,6,91,0.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,0.0,2.0,0.0,D
16,85,2.0,0.0,1.0,6,86,0.0,1.0,3,2.0,2.0,1.0,1.0,2,0.0,0.0,2.0,0.0,D
21,79,1.0,0.0,0.0,8,73,1.0,1.0,1,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
9,76,0.0,2.0,0.0,6,78,0.0,0.0,0,1.0,1.0,0.0,0.0,4,1.0,2.0,0.0,0.0,D
22,93,2.0,1.0,1.0,4,96,2.0,1.0,1,2.0,0.0,1.0,2.0,2,0.0,1.0,0.0,0.0,C
24,77,1.0,1.0,1.0,8,78,0.0,1.0,2,2.0,2.0,1.0,2.0,3,0.0,0.0,1.0,0.0,D
26,89,2.0,1.0,0.0,7,66,1.0,1.0,0,0.0,1.0,0.0,1.0,5,1.0,1.0,0.0,0.0,C
22,71,1.0,1.0,0.0,7,65,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
21,64,2.0,0.0,1.0,7,83,2.0,1.0,2,0.0,0.0,0.0,1.0,3,0.0,0.0,1.0,1.0,D
15,74,2.0,1.0,1.0,8,79,1.0,1.0,0,2.0,1.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
16,76,1.0,1.0,0.0,7,59,0.0,1.0,0,0.0,1.0,0.0,1.0,2,0.0,1.0,0.0,1.0,D
29,93,1.0,1.0,1.0,7,84,1.0,1.0,0,2.0,1.0,0.0,1.0,3,0.0,1.0,1.0,0.0,C
19,74,1.0,0.0,1.0,5,65,2.0,0.0,1,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
20,83,1.0,1.0,1.0,7,75,1.0,1.0,0,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
15,63,2.0,2.0,1.0,9,63,0.0,0.0,4,2.0,2.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
27,67,0.0,1.0,0.0,6,54,1.0,1.0,0,1.0,0.0,1.0,0.0,2,0.0,0.0,2.0,0.0,D
24,96,1.0,2.0,1.0,5,69,1.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,C
32,84,1.0,1.0,1.0,8,87,1.0,0.0,2,1.0,1.0,0.0,2.0,1,0.0,0.0,2.0,0.0,C
15,98,1.0,2.0,0.0,8,61,1.0,1.0,4,0.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,C
18,100,1.0,1.0,0.0,6,88,1.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,C
21,75,2.0,2.0,0.0,7,83,0.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,1.0,0.0,1.0,D
24,72,1.0,1.0,0.0,7,75,1.0,1.0,3,2.0,1.0,1.0,1.0,2,0.0,1.0,0.0,1.0,D
19,94,2.0,2.0,0.0,7,99,1.0,1.0,0,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,C
15,100,2.0,2.0,0.0,8,94,2.0,1.0,2,1.0,2.0,0.0,0.0,3,0.0,1.0,0.0,0.0,C
25,85,2.0,1.0,0.0,6,78,0.0,1.0,2,1.0,2.0,0.0,1.0,1,0.0,0.0,2.0,1.0,D
24,92,1.0,2.0,0.0,8,78,2.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,C
15,91,0.0,1.0,0.0,6,64,0.0,1.0,1,0.0,2.0,0.0,2.0,3,1.0,0.0,0.0,0.0,D
28,74,1.0,1.0,0.0,9,96,0.0,1.0,0,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
27,83,1.0,1.0,0.0,10,95,1.0,1.0,0,2.0,0.0,1.0,1.0,4,0.0,0.0,1.0,1.0,D
21,93,2.0,0.0,0.0,6,87,1.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,1.0,C
23,61,1.0,2.0,1.0,8,85,1.0,1.0,1,1.0,2.0,1.0,2.0,0,0.0,0.0,0.0,0.0,D
15,73,1.0,2.0,0.0,7,63,1.0,1.0,2,1.0,1.0,0.0,1.0,5,0.0,2.0,1.0,0.0,D
20,66,1.0,2.0,1.0,8,59,0.0,1.0,4,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
7,69,0.0,1.0,1.0,6,88,1.0,1.0,0,0.0,2.0,1.0,0.0,4,0.0,2.0,0.0,1.0,D
25,96,0.0,1.0,0.0,7,98,1.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,1.0,C
11,61,2.0,0.0,1.0,6,55,1.0,1.0,5,2.0,0.0,0.0,1.0,3,0.0,0.0,2.0,0.0,D
29,69,1.0,1.0,1.0,7,58,1.0,1.0,1,0.0,0.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
18,72,0.0,0.0,1.0,5,61,0.0,1.0,1,1.0,1.0,1.0,0.0,4,0.0,1.0,1.0,0.0,D
19,85,1.0,1.0,1.0,7,98,2.0,1.0,2,1.0,1.0,0.0,0.0,3,1.0,0.0,1.0,1.0,D
16,81,1.0,2.0,1.0,5,85,2.0,0.0,2,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
18,69,1.0,1.0,1.0,6,84,1.0,1.0,2,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
29,67,2.0,0.0,0.0,7,75,1.0,0.0,3,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,D
5,69,1.0,1.0,1.0,8,77,1.0,0.0,2,0.0,2.0,0.0,0.0,2,0.0,1.0,0.0,1.0,D
28,80,0.0,1.0,0.0,8,65,0.0,1.0,2,0.0,1.0,1.0,1.0,2,0.0,1.0,0.0,0.0,D
22,71,2.0,1.0,0.0,8,58,1.0,0.0,2,0.0,1.0,0.0,0.0,4,0.0,1.0,0.0,1.0,D
13,98,2.0,1.0,1.0,5,89,2.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,C
14,79,1.0,1.0,0.0,9,74,1.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
30,62,1.0,2.0,1.0,6,63,1.0,1.0,2,0.0,2.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
14,89,2.0,1.0,0.0,6,82,2.0,1.0,2,1.0,1.0,0.0,0.0,4,0.0,1.0,1.0,1.0,D
13,73,1.0,2.0,1.0,7,60,2.0,1.0,0,2.0,2.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
27,86,1.0,1.0,0.0,6,74,1.0,1.0,2,2.0,2.0,1.0,1.0,3,0.0,0.0,0.0,0.0,C
22,71,1.0,1.0,1.0,8,60,0.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
14,83,1.0,2.0,1.0,8,88,0.0,1.0,0,2.0,1.0,0.0,0.0,2,1.0,0.0,1.0,0.0,D
21,91,1.0,1.0,1.0,6,66,2.0,1.0,0,1.0,1.0,0.0,2.0,2,1.0,1.0,2.0,1.0,D
14,97,1.0,0.0,0.0,7,72,2.0,1.0,1,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
27,70,0.0,0.0,1.0,7,88,1.0,0.0,1,2.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
26,73,2.0,2.0,1.0,8,83,0.0,1.0,2,1.0,1.0,0.0,2.0,4,0.0,1.0,0.0,0.0,C
23,79,0.0,1.0,1.0,6,70,1.0,1.0,3,1.0,2.0,0.0,0.0,4,0.0,2.0,1.0,1.0,D
22,97,1.0,1.0,1.0,6,54,1.0,0.0,2,2.0,1.0,0.0,1.0,2,0.0,1.0,0.0,0.0,C
20,64,2.0,0.0,1.0,6,50,2.0,1.0,0,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
13,65,1.0,2.0,0.0,5,87,0.0,1.0,1,1.0,1.0,0.0,2.0,2,1.0,0.0,1.0,1.0,D
23,80,2.0,2.0,1.0,6,97,1.0,1.0,0,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,C
14,74,1.0,1.0,1.0,8,54,2.0,1.0,2,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,0.0,D
18,66,2.0,2.0,0.0,9,62,1.0,1.0,2,2.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
22,85,2.0,1.0,0.0,6,66,0.0,1.0,0,0.0,1.0,1.0,2.0,4,0.0,1.0,0.0,0.0,D
20,98,1.0,2.0,1.0,4,73,1.0,1.0,2,1.0,0.0,1.0,2.0,1,0.0,0.0,2.0,0.0,C
14,100,1.0,0.0,0.0,7,76,0.0,1.0,1,1.0,1.0,1.0,1.0,3,0.0,2.0,0.0,1.0,D
27,75,0.0,1.0,0.0,10,86,1.0,0.0,3,1.0,1.0,1.0,2.0,6,0.0,2.0,0.0,1.0,D
34,84,1.0,2.0,1.0,6,95,1.0,1.0,1,0.0,1.0,1.0,1.0,3,0.0,2.0,2.0,0.0,C
21,94,1.0,1.0,1.0,7,73,1.0,1.0,1,1.0,1.0,1.0,2.0,5,0.0,1.0,0.0,1.0,C
15,65,0.0,2.0,1.0,5,87,1.0,1.0,0,0.0,2.0,1.0,1.0,4,0.0,0.0,0.0,1.0,D
11,88,2.0,1.0,1.0,7,56,0.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
22,76,2.0,0.0,1.0,7,66,0.0,1.0,1,0.0,2.0,1.0,2.0,4,0.0,2.0,0.0,0.0,D
23,76,1.0,0.0,1.0,5,85,1.0,1.0,1,1.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
20,63,2.0,2.0,1.0,5,95,1.0,1.0,2,2.0,2.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
16,88,1.0,2.0,1.0,5,94,2.0,1.0,4,1.0,1.0,1.0,2.0,6,0.0,1.0,1.0,0.0,C
13,70,1.0,2.0,1.0,6,66,1.0,1.0,1,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
25,72,1.0,2.0,1.0,8,62,1.0,1.0,2,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,1.0,D
25,65,0.0,1.0,0.0,6,64,1.0,1.0,1,1.0,1.0,1.0,0.0,4,0.0,1.0,0.0,0.0,D
11,95,1.0,1.0,1.0,9,64,2.0,1.0,4,0.0,1.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
30,80,2.0,2.0,0.0,6,54,2.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,C
23,83,1.0,0.0,1.0,7,57,1.0,0.0,2,1.0,2.0,0.0,2.0,4,0.0,0.0,1.0,1.0,D
28,83,1.0,0.0,0.0,8,61,1.0,1.0,1,0.0,1.0,1.0,0.0,5,1.0,2.0,0.0,0.0,D
12,76,1.0,1.0,1.0,9,50,1.0,1.0,2,1.0,2.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
12,68,2.0,0.0,0.0,6,52,0.0,1.0,5,2.0,2.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
19,90,2.0,2.0,0.0,8,85,1.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
23,65,0.0,1.0,1.0,6,81,0.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
31,64,2.0,1.0,0.0,10,97,0.0,1.0,2,1.0,1.0,1.0,0.0,4,0.0,0.0,2.0,1.0,D
24,88,0.0,1.0,1.0,5,70,1.0,0.0,1,0.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,D
19,68,0.0,2.0,1.0,8,72,2.0,1.0,2,0.0,2.0,1.0,1.0,3,0.0,1.0,2.0,0.0,D
14,72,1.0,2.0,0.0,9,53,1.0,1.0,4,1.0,1.0,0.0,0.0,3,0.0,2.0,0.0,0.0,D
27,79,1.0,0.0,1.0,5,58,2.0,1.0,2,1.0,1.0,1.0,1.0,1,0.0,2.0,2.0,1.0,D
14,78,1.0,2.0,1.0,8,85,1.0,1.0,2,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,D
30,88,1.0,1.0,1.0,6,62,2.0,1.0,4,0.0,1.0,1.0,2.0,5,0.0,1.0,2.0,1.0,C
18,85,0.0,1.0,1.0,10,89,1.0,1.0,1,2.0,1.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
30,86,1.0,2.0,0.0,4,85,2.0,1.0,2,1.0,1.0,1.0,1.0,5,1.0,2.0,2.0,0.0,C
24,89,1.0,1.0,1.0,5,87,1.0,0.0,3,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,C
19,72,1.0,1.0,1.0,5,85,2.0,1.0,1,0.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
17,73,0.0,1.0,1.0,5,85,2.0,1.0,3,1.0,1.0,0.0,2.0,1,0.0,1.0,0.0,1.0,D
18,78,0.0,0.0,1.0,8,77,1.0,1.0,2,1.0,2.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
23,72,2.0,0.0,1.0,10,84,0.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
20,99,2.0,0.0,1.0,9,76,2.0,1.0,2,0.0,1.0,0.0,1.0,5,0.0,1.0,2.0,0.0,C
16,93,0.0,1.0,1.0,7,60,1.0,1.0,1,1.0,1.0,0.0,2.0,1,0.0,0.0,1.0,1.0,D
20,60,1.0,1.0,1.0,6,70,1.0,1.0,2,0.0,1.0,0.0,1.0,3,1.0,2.0,0.0,1.0,D
7,62,2.0,1.0,1.0,8,51,0.0,1.0,0,1.0,0.0,0.0,2.0,3,0.0,1.0,1.0,0.0,E
14,65,2.0,1.0,0.0,7,63,1.0,1.0,2,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
13,81,1.0,2.0,0.0,6,53,0.0,1.0,2,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
10,94,2.0,0.0,0.0,5,71,1.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
9,89,0.0,2.0,1.0,7,91,1.0,1.0,1,2.0,0.0,0.0,1.0,3,0.0,2.0,0.0,0.0,D
12,69,2.0,0.0,0.0,7,70,1.0,1.0,1,1.0,1.0,1.0,2.0,4,0.0,0.0,0.0,0.0,D
16,76,1.0,2.0,1.0,6,63,2.0,1.0,0,0.0,1.0,0.0,2.0,1,0.0,0.0,0.0,1.0,B
32,80,2.0,1.0,0.0,6,77,0.0,1.0,0,1.0,1.0,0.0,1.0,5,0.0,1.0,0.0,0.0,C
17,92,1.0,1.0,1.0,8,79,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,2.0,0.0,0.0,C
21,94,1.0,1.0,0.0,8,88,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,C
22,96,2.0,0.0,0.0,10,90,2.0,1.0,2,0.0,1.0,0.0,1.0,3,1.0,1.0,1.0,0.0,C
21,80,2.0,2.0,1.0,9,85,0.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,C
20,88,1.0,2.0,1.0,5,50,1.0,0.0,2,0.0,1.0,0.0,1.0,5,0.0,0.0,1.0,0.0,D
13,64,1.0,0.0,1.0,7,50,2.0,1.0,0,1.0,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
29,83,2.0,2.0,0.0,5,99,1.0,1.0,0,1.0,2.0,0.0,1.0,4,0.0,1.0,0.0,1.0,C
31,70,2.0,0.0,1.0,4,63,2.0,1.0,1,1.0,1.0,0.0,1.0,2,1.0,0.0,0.0,1.0,D
10,77,0.0,2.0,1.0,10,64,2.0,1.0,1,0.0,1.0,1.0,0.0,3,1.0,1.0,0.0,1.0,D
14,85,1.0,2.0,0.0,9,87,2.0,1.0,0,1.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,D
